Product ID,Product Name,Revenue,Profit,Quantity
FUR-FU-10004006,"Deflect-o DuraMat Lighweight, Studded, Beveled Mat for Low Pile Carpeting",673.87,72.07849999999998,17
FUR-FU-10004017,"Executive Impressions 13"" Chairman Wall Clock",253.8,72.333,11
FUR-FU-10004017,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",1010.7819999999999,150.542,10
FUR-FU-10004018,Tensor Computer Mounted Lamp,536.04,144.7308,36
FUR-FU-10004020,Advantus Panel Wall Acrylic Frame,87.52,25.162,20
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,234.784,84.80560000000001,13
FUR-FU-10004071,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,1268.922,106.0902,13
FUR-FU-10004090,"Executive Impressions 14"" Contract Wall Clock",346.788,93.5883,17
FUR-FU-10004091,"Eldon 200 Class Desk Accessories, Black",75.36,28.6368,12
FUR-FU-10004091,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",1042.068,294.3138,27
FUR-FU-10004093,Hand-Finished Solid Wood Document Frame,703.568,208.5644,26
FUR-FU-10004164,"Eldon 300 Class Desk Accessories, Black",29.7,13.068000000000001,6
FUR-FU-10004188,Luxo Professional Combination Clamp-On Lamps,1329.9,345.774,13
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",194.68800000000002,68.952,10
FUR-FU-10004270,"Eldon Image Series Desk Accessories, Burgundy",548.192,123.68,51
FUR-FU-10004270,"Executive Impressions 13"" Clairmont Wall Clock",315.372,88.458,20
FUR-FU-10004306,Electrix Halogen Magnifier Lamp,2759.06,314.76599999999996,17
FUR-FU-10004351,Staple-based wall hangings,202.592,71.68639999999999,24
FUR-FU-10004415,"Stacking Tray, Side-Loading, Legal, Smoke",46.592000000000006,-2.8672000000000017,16
FUR-FU-10004460,"Howard Miller 12"" Round Wall Clock",479.33799999999997,127.2996,14
FUR-FU-10004586,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,81.008,25.763199999999998,16
FUR-FU-10004587,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack",163.332,3.141000000000002,15
FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,344.1,-42.18000000000001,8
FUR-FU-10004622,Eldon Advantage Foldable Chair Mats for Low Pile Carpets,379.4,-48.78,10
FUR-FU-10004665,"3M Polarizing Task Lamp with Clamp Arm, Light Gray",2191.68,569.8368,16
FUR-FU-10004666,DAX Clear Channel Poster Frame,232.376,68.145,20
FUR-FU-10004671,"Executive Impressions 12"" Wall Clock",176.70000000000002,23.324399999999997,14
FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",226.784,30.465400000000002,11
FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",575.46,107.41919999999999,12
FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",702.44,123.96,14
FUR-FU-10004848,DAX Solid Wood Frames,113.332,33.3157,13
FUR-FU-10004848,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1324.8,201.82500000000002,31
FUR-FU-10004864,Eldon 500 Class Desk Accessories,197.948,60.4707,17
FUR-FU-10004864,"Howard Miller 14-1/2"" Diameter Chrome Round Wall Clock",1636.864,375.9672,29
FUR-FU-10004904,"Eldon ""L"" Workstation Diamond Chairmat",1002.936,-267.44960000000003,19
FUR-FU-10004909,Contemporary Wood/Metal Frame,193.92,4.848,18
FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",514.556,23.538199999999996,13
FUR-FU-10004960,"Seth Thomas 12"" Clock w/ Goldtone Case",390.66,132.8244,17
FUR-FU-10004963,"Eldon 400 Class Desk Accessories, Black Carbon",189.24200000000002,38.301500000000004,27
FUR-FU-10004973,Flat Face Poster Frame,779.424,162.8699,57
FUR-TA-10000198,Chromcraft Bull-Nose Wood Oval Conference Tables & Bases,9917.64,-2876.1156,27
FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,7242.768,-532.7613,29
FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",4334.8275,430.0695,22
FUR-TA-10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",3354.89,100.211,18
FUR-TA-10000849,Bevis Rectangular Conference Tables,1007.262,-586.8396,13
FUR-TA-10001039,KI Adjustable-Height Table,2764.257,-226.1274,47
FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",2979.004,54.71640000000003,26
FUR-TA-10001095,Chromcraft Round Conference Tables,8209.059,-189.97610000000003,61
FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",3739.115,608.043,14
FUR-TA-10001520,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",2298.114,-12.13290000000027,39
FUR-TA-10001539,Chromcraft Rectangular Conference Tables,4952.673,-450.2430000000006,30
FUR-TA-10001676,Hon 61000 Series Interactive Training Tables,653.121,-148.3962,22
FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",136.464,15.3522,2
FUR-TA-10001705,Bush Advantage Collection Round Conference Table,3401.6,210.47399999999996,19
FUR-TA-10001768,Hon Racetrack Conference Tables,3963.901,-598.5228,22
FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",3603.288,311.8230000000002,19
FUR-TA-10001857,Balt Solid Wood Rectangular Table,828.0965,-216.2545,11
FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,519.941,-39.443800000000024,4
FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,9544.725,-1934.3976,33
FUR-TA-10001932,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",5098.176,-404.00640000000004,22
FUR-TA-10001950,Balt Solid Wood Round Tables,6518.754,-1201.0581,19
FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",2671.421,-519.941,20
FUR-TA-10002228,"Bevis Traditional Conference Table Top, Plinth Base",2033.496,-456.7032,9
FUR-TA-10002356,Bevis Boat-Shaped Conference Table,2542.467,-445.587,15
FUR-TA-10002530,"Iceberg OfficeWorks 42"" Round Tables",3457.442,-392.548,30
FUR-TA-10002533,BPI Conference Tables,2241.8675,-795.9725,26
FUR-TA-10002607,KI Conference Tables,2140.878,-479.2164,44
FUR-TA-10002622,"Bush Andora Conference Table, Maple/Graphite Gray Finish",1436.232,-143.6232,12
FUR-TA-10002645,Hon Rectangular Conference Tables,3481.515,-295.815,20
FUR-TA-10002774,Laminate Occasional Tables,2096.168,-206.5342000000001,18
FUR-TA-10002855,Bevis Round Conference Table Top & Single Column Base,2297.5380000000005,100.97459999999998,19
FUR-TA-10002903,"Bevis Round Bullnose 29"" High Table Top",4544.925,-192.18540000000002,24
FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",6942.068,-856.0144000000001,36
FUR-TA-10003008,"Lesro Round Back Collection Coffee Table, End Table",2847.7799999999997,-328.59,20
FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",4297.644,-611.5877999999999,11
FUR-TA-10003392,Global Adaptabilities Conference Tables,3540.348,354.03479999999996,14
FUR-TA-10003469,Balt Split Level Computer Training Table,1256.685,-386.621,20
FUR-TA-10003473,Bretford Rectangular Conference Table Tops,13565.5715,-359.35409999999973,53
FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,6776.562,461.12700000000007,21
FUR-TA-10003715,Hon 2111 Invitation Series Corner Table,3140.55,-401.99040000000014,18
FUR-TA-10003748,Bevis 36 x 72 Conference Tables,4332.2519999999995,448.16400000000004,40
FUR-TA-10003837,Anderson Hickey Conga Table Tops & Accessories,51.782,-17.514499999999998,5
FUR-TA-10003954,Hon 94000 Series Round Tables,7404.5,-681.2139999999999,30
FUR-TA-10004086,KI Adjustable-Height Table,2056.694,10.68719999999999,32
FUR-TA-10004147,Hon 4060 Series Tables,1231.56,96.28559999999997,13
FUR-TA-10004152,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf",1088.64,-104.832,16
FUR-TA-10004154,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",4446.175,-1147.4,25
FUR-TA-10004175,"Hon 30"" x 60"" Table with Locking Drawer",1296.028,-177.3512,6
FUR-TA-10004256,Bretford “Just In Time” Height-Adjustable Multi-Task Work Tables,5634.9,-964.1940000000001,17
FUR-TA-10004289,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,1706.25,-1148.4375,15
FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,917.9200000000001,-415.9325,5
FUR-TA-10004534,Bevis 44 x 96 Conference Tables,3253.2200000000003,-164.72000000000003,20
FUR-TA-10004575,Hon 5100 Series Wood Tables,5965.09,-238.60360000000003,26
FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,2040.054,-115.3074,18
FUR-TA-10004619,Hon Non-Folding Utility Tables,3775.647,541.6539999999999,29
FUR-TA-10004767,Safco Drafting Table,638.8199999999999,34.07039999999995,12
FUR-TA-10004915,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",5801.816,-66.82720000000003,23
OFF-AP-10000026,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,1243.788,74.9931,27
OFF-AP-10000027,Hoover Commercial SteamVac,168.392,35.308,14
OFF-AP-10000055,Belkin F9S820V06 8 Outlet Surge,266.336,-120.17599999999999,17
OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,38.272,-3.6608,7
OFF-AP-10000159,Belkin F9M820V08 8 Outlet Surge,558.74,101.00299999999989,15
OFF-AP-10000179,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,1320.166,417.0244,12
OFF-AP-10000240,Belkin F9G930V10-GRY 9 Outlet Surge,770.112,162.57920000000001,16
OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,128.7,37.44,12
OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",5906.5199999999995,1653.8256,18
OFF-AP-10000326,Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection,157.92,17.766,5
OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,436.12800000000004,58.2802,41
OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,170.744,-325.6332,11
OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",1379.172,199.617,13
OFF-AP-10000576,Belkin 7 Outlet SurgeMaster II,631.6800000000001,176.87040000000002,16
OFF-AP-10000595,Disposable Triple-Filter Dust Bags,43.7,11.362,10
OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,344.59000000000003,67.2964,19
OFF-AP-10000696,Holmes Odor Grabber,357.616,67.774,30
OFF-AP-10000804,Hoover Portapower Portable Vacuum,61.824,1.3439999999999994,18
OFF-AP-10000828,Avanti 4.4 Cu. Ft. Refrigerator,3511.012,383.6776,24
OFF-AP-10000891,Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center,2491.2799999999997,563.816,21
OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,2221.56,476.6256,24
OFF-AP-10001005,Honeywell Quietcare HEPA Air Cleaner,1761.76,549.7635,23
OFF-AP-10001058,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,4476.96,956.9502,17
OFF-AP-10001124,Belkin 8 Outlet SurgeMaster II Gold Surge Protector with Phone Protection,647.84,168.4384,8
OFF-AP-10001154,Bionaire Personal Warm Mist Humidifier/Vaporizer,515.79,201.1581,11
OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,1776.048,207.02400000000003,40
OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,1207.2,80.47999999999999,20
OFF-AP-10001271,Eureka The Boss Cordless Rechargeable Stick Vac,948.228,241.1354,19
OFF-AP-10001293,Belkin 8 Outlet Surge Protector,1326.036,260.4644,37
OFF-AP-10001303,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",147.26,48.754999999999995,9
OFF-AP-10001366,Staple holder,186.66000000000003,50.3982,17
OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,812.1600000000001,235.52639999999997,9
OFF-AP-10001394,Harmony Air Purifier,1946.7,374.22,13
OFF-AP-10001469,Fellowes 8 Outlet Superior Workstation Surge Protector,759.122,166.84,20
OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",343.076,81.54520000000001,41
OFF-AP-10001563,Belkin Premiere Surge Master II 8-outlet surge protector,952.168,55.38119999999989,26
OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,1023.3520000000001,-9.303200000000004,6
OFF-AP-10001626,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",50.57,1.6338000000000008,17
OFF-AP-10001634,Hoover Commercial Lightweight Upright Vacuum,18.096,-2.5056000000000003,8
OFF-AP-10001947,Acco 6 Outlet Guardian Premium Plus Surge Suppressor,289.456,-113.7672,31
OFF-AP-10001962,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,229.886,53.696000000000005,28
OFF-AP-10002082,Holmes HEPA Air Purifier,239.58,41.382000000000005,14
OFF-AP-10002118,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",2706.08,578.6848,14
OFF-AP-10002191,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,737.754,89.97,15
OFF-AP-10002203,Eureka Disposable Bags for Sanitaire Vibra Groomer I Upright Vac,1.624,-4.466,2
OFF-AP-10002222,Staple holder,107.508,25.229699999999998,13
OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",83.904,12.7604,22
OFF-AP-10002311,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",1383.0810000000001,381.20739999999995,26
OFF-AP-10002350,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,516.216,122.8368,29
OFF-AP-10002403,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,448.902,-7.041599999999995,14
OFF-AP-10002439,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,823.252,-17.03280000000001,16
OFF-AP-10002457,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",1674.4,146.51000000000002,20
OFF-AP-10002472,3M Office Air Cleaner,259.8,90.93,10
OFF-AP-10002495,"Acco Smartsocket Table Surge Protector, 6 Color-Coded Adapter Outlets",452.96500000000003,105.485,8
OFF-AP-10002518,Kensington 7 Outlet MasterPiece Power Center,2883.276,229.5941999999999,21
OFF-AP-10002534,3.6 Cubic Foot Counter Height Office Refrigerator,2946.2,-872.0751999999999,18
OFF-AP-10002578,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",929.48,169.2632,21
OFF-AP-10002651,Hoover Upright Vacuum With Dirt Cup,6832.907999999999,460.3526999999999,31
OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,277.92,83.376,4
OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",3039.5,401.214,31
OFF-AP-10002734,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,675.12,290.3016,3
OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,386.75399999999996,100.662,15
OFF-AP-10002867,Fellowes Command Center 5-outlet power strip,664.832,-78.016,15
OFF-AP-10002892,Belkin F5C206VTEL 6 Outlet Surge,464.196,110.30399999999999,22
OFF-AP-10002906,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,9.768,0.44399999999999995,6
OFF-AP-10002945,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,11304.44,3247.02,40
OFF-AP-10002998,Holmes 99% HEPA Air Purifier,333.564,86.8566,17
OFF-AP-10003040,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,665.6759999999999,43.706,25
OFF-AP-10003057,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room,3855.1800000000003,1503.5202,14
OFF-AP-10003099,"Eureka Hand Vacuum, Bagless",197.72,55.3616,4
OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,1524.5320000000002,53.02719999999999,12
OFF-AP-10003266,"Holmes Replacement Filter for HEPA Air Cleaner, Large Room",151.062,47.9844,12
OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,106.172,2.794000000000001,10
OFF-AP-10003281,Acco 6 Outlet Guardian Standard Surge Suppressor,149.916,22.971,15
OFF-AP-10003287,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,937.8480000000001,130.4832,22
OFF-AP-10003590,Hoover WindTunnel Plus Canister Vacuum,3051.3,697.44,9
OFF-AP-10003622,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",87.75,20.8325,29
OFF-AP-10003779,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,1473.108,311.2199999999999,8
OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,693.952,143.7472,24
OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,5009.48,715.64,16
OFF-AP-10003860,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,244.288,41.64,10
OFF-AP-10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",180.66,50.5848,3
OFF-AP-10003914,"Sanitaire Vibra Groomer IR Commercial Upright Vacuum, Replacement Belts",13.0,1.3,5
OFF-AP-10003971,Belkin 6 Outlet Metallic Surge Strip,262.449,28.749599999999997,29
OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,199.728,17.52,16
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",135.714,21.1486,24
OFF-AP-10004136,Kensington 6 Outlet SmartSocket Surge Protector,147.528,-36.882000000000005,6
OFF-AP-10004233,Honeywell Enviracaire Portable Air Cleaner for up to 8 x 10 Room,299.20799999999997,-177.22320000000002,9
OFF-AP-10004249,Staple holder,234.61200000000002,42.3738,22
OFF-AP-10004336,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",895.856,163.3668,20
OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,2488.392,380.5775999999999,36
OFF-AP-10004532,Kensington 6 Outlet Guardian Standard Surge Protector,409.6,110.592,20
OFF-AP-10004540,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",1042.08,291.7824,13
OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",47.544000000000004,10.188,5
OFF-AP-10004708,Fellowes Superior 10 Outlet Split Surge Protector,867.768,57.089999999999996,30
OFF-AP-10004785,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room",203.94,87.69420000000001,18
OFF-AP-10004859,Acco 6 Outlet Guardian Premium Surge Suppressor,432.432,60.424,35
OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,91.68599999999999,-10.4118,18
OFF-AP-10004980,3M Replacement Filter for Office Air Cleaner for 20' x 33' Room,303.36,-20.476799999999997,14
OFF-AR-10000034,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",118.72,43.7144,29
OFF-AR-10000122,Newell 314,118.296,17.855999999999998,24
OFF-AR-10000127,Newell 321,65.6,14.366399999999999,22
OFF-AR-10000203,Newell 336,68.48,13.781600000000001,18
OFF-AR-10000246,Newell 318,61.716,14.4004,23
OFF-AR-10000255,Newell 328,75.92,19.7392,13
OFF-AR-10000315,"Dixon Ticonderoga Maple Cedar Pencil, #2",23.332,4.912000000000001,8
OFF-AR-10000369,Design Ebony Sketching Pencil,13.622,2.3074,11
OFF-AR-10000380,"Hunt PowerHouse Electric Pencil Sharpener, Blue",1617.9479999999999,448.164,44
OFF-AR-10000390,Newell Chalk Holder,83.426,36.5918,21
OFF-AR-10000411,Boston 16701 Slimline Battery Pencil Sharpener,86.076,19.128,6
OFF-AR-10000422,Pencil and Crayon Sharpener,29.345999999999997,3.7668,16
OFF-AR-10000462,Sanford Pocket Accent Highlighters,22.4,9.632,14
OFF-AR-10000475,"Hunt BOSTON Vista Battery-Operated Pencil Sharpener, Black",83.952,15.857600000000001,8
OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",405.36,109.785,15
OFF-AR-10000588,Newell 345,476.16,94.4384,26
OFF-AR-10000614,Barrel Sharpener,67.83,17.6358,19
OFF-AR-10000634,Newell 320,81.32,9.4588,23
OFF-AR-10000657,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box",45.15,13.459,22
OFF-AR-10000658,Newell 324,263.34000000000003,72.072,23
OFF-AR-10000716,DIXON Ticonderoga Erasable Checking Pencils,94.86,26.784000000000002,20
OFF-AR-10000799,Col-Erase Pencils with Erasers,37.696,7.478400000000001,7
OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,88.16,27.968,30
OFF-AR-10000823,Newell 307,19.292,3.5672,12
OFF-AR-10000896,Newell 329,24.272,4.854399999999999,8
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,102.608,16.323999999999998,10
OFF-AR-10000937,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",431.28999999999996,165.206,13
OFF-AR-10000940,Newell 343,131.124,23.5216,52
OFF-AR-10001022,SANFORD Liquid Accent Tank-Style Highlighters,14.2,4.401999999999999,5
OFF-AR-10001026,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",30.8,13.552,14
OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",618.562,120.3337,27
OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",16.176000000000002,6.739999999999999,5
OFF-AR-10001130,"Quartet Alpha White Chalk, 12/Pack",15.469999999999999,6.0996,8
OFF-AR-10001149,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",7.8,3.042,4
OFF-AR-10001149,"Sanford Colorific Colored Pencils, 12/Box",73.152,20.736,26
OFF-AR-10001166,Staples in misc. colors,60.64,23.6496,8
OFF-AR-10001177,Newell 349,42.64,10.0368,14
OFF-AR-10001216,Newell 339,26.688000000000002,6.116,10
OFF-AR-10001221,"Dixon Ticonderoga Erasable Colored Pencil Set, 12-Color",75.348,20.0928,14
OFF-AR-10001227,Newell 338,23.52,6.3504000000000005,8
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",29.4,8.232,14
OFF-AR-10001246,Newell 317,79.968,13.1712,32
OFF-AR-10001315,Newell 310,38.72,7.48,25
OFF-AR-10001374,"BIC Brite Liner Highlighters, Chisel Tip",123.12,30.5856,21
OFF-AR-10001419,Newell 325,128.03,29.736,34
OFF-AR-10001427,Newell 330,59.800000000000004,11.1228,11
OFF-AR-10001446,Newell 309,196.35000000000002,34.65,20
OFF-AR-10001468,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",209.664,49.7952,7
OFF-AR-10001473,Newell 313,28.208,4.264,10
OFF-AR-10001545,Newell 326,36.608,7.8671999999999995,23
OFF-AR-10001547,Newell 311,79.168,21.0886,35
OFF-AR-10001573,American Pencil,48.93,14.189699999999998,21
OFF-AR-10001615,Newell 34,460.288,93.248,25
OFF-AR-10001662,Rogers Handheld Barrel Pencil Sharpener,75.62400000000001,15.618,30
OFF-AR-10001683,Lumber Crayons,171.39000000000001,55.357,19
OFF-AR-10001725,Boston Home & Office Model 2000 Electric Pencil Sharpeners,297.99,70.477,13
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,123.80799999999999,34.1056,24
OFF-AR-10001770,Economy #2 Pencils,34.58,8.9908,13
OFF-AR-10001860,BIC Liqua Brite Liner,173.5,53.576800000000006,27
OFF-AR-10001868,Prang Dustless Chalk Sticks,38.976,18.816,24
OFF-AR-10001897,Model L Table or Wall-Mount Pencil Sharpener,402.976,92.10879999999999,24
OFF-AR-10001915,Peel-Off China Markers,287.96999999999997,109.4286,31
OFF-AR-10001919,"OIC #2 Pencils, Medium Soft",30.832,8.1404,17
OFF-AR-10001940,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",45.919999999999995,17.876,15
OFF-AR-10001953,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,1073.112,206.2662,27
OFF-AR-10001954,Newell 331,75.306,14.6211,17
OFF-AR-10001955,Newell 319,511.872,123.008,28
OFF-AR-10001958,Stanley Bostitch Contemporary Electric Pencil Sharpeners,275.076,42.7896,19
OFF-AR-10001972,Newell 323,21.168,3.7632000000000003,14
OFF-AR-10001988,Bulldog Table or Wall-Mount Pencil Sharpener,77.87,22.582299999999996,13
OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",81.652,19.4296,29
OFF-AR-10002067,Newell 334,531.712,135.30880000000002,27
OFF-AR-10002135,Boston Heavy-Duty Trimline Electric Pencil Sharpeners,1166.44,310.89,25
OFF-AR-10002221,12 Colored Short Pencils,18.2,3.016000000000001,8
OFF-AR-10002240,Panasonic KP-150 Electric Pencil Sharpener,573.648,126.80640000000001,16
OFF-AR-10002255,Newell 346,31.104,8.6112,11
OFF-AR-10002257,"Eldon Spacemaker Box, Quick-Snap Lid, Clear",50.768,9.285199999999998,18
OFF-AR-10002280,Staples in misc. colors,54.348,22.3215,9
OFF-AR-10002335,DIXON Oriole Pencils,44.891999999999996,8.6172,19
OFF-AR-10002375,Newell 351,82.656,22.1072,26
OFF-AR-10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",110.76,42.8982,27
OFF-AR-10002445,SANFORD Major Accent Highlighters,209.56799999999998,77.88,30
OFF-AR-10002467,Dixon Ticonderoga Pencils,37.548,9.267800000000001,13
OFF-AR-10002578,Newell 335,89.64,-8.338000000000001,21
OFF-AR-10002656,Sanford Liquid Accent Highlighters,149.632,48.6304,24
OFF-AR-10002671,"Hunt BOSTON Model 1606 High-Volume Electric Pencil Sharpener, Beige",1113.024,111.3024,8
OFF-AR-10002704,Boston 1900 Electric Pencil Sharpener,14.98,4.494,1
OFF-AR-10002766,Prang Drawing Pencil Set,56.156,11.5092,22
OFF-AR-10002804,Faber Castell Col-Erase Pencils,37.164,14.0832,8
OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,197.82,59.346000000000004,9
OFF-AR-10002833,Newell 322,30.576,6.6612,18
OFF-AR-10002952,Stanley Contemporary Battery Pencil Sharpeners,293.7,63.012,24
OFF-AR-10002956,Boston 16801 Nautilus Battery Pencil Sharpener,444.60200000000003,69.9918,23
OFF-AR-10002987,Prismacolor Color Pencil Set,436.48,155.54559999999998,24
OFF-AR-10003045,Prang Colored Pencils,90.55199999999999,38.808,32
OFF-AR-10003056,Newell 341,96.728,26.8356,23
OFF-AR-10003087,Staples in misc. colors,24.92,5.696,15
OFF-AR-10003156,50 Colored Long Pencils,138.176,32.9184,14
OFF-AR-10003158,Fluorescent Highlighters by Dixon,90.744,22.4472,26
OFF-AR-10003179,Dixon Ticonderoga Core-Lock Colored Pencils,229.572,58.6684,28
OFF-AR-10003183,Avery Fluorescent Highlighter Four-Color Set,92.184,17.356,32
OFF-AR-10003190,Newell 32,47.232,11.9808,17
OFF-AR-10003217,Newell 316,46.944,8.2152,11
OFF-AR-10003251,Prang Drawing Pencil Set,43.924,15.568000000000001,17
